instance_id,source_row_id,post_id,label,aspect,input_text,synthetic
synth::trad::2::0002::0,,synthpost::trad::2::0002::0,2,cbd,"i'm honestly at my wits end. my rheum thinks i have seronegative inflammatory arthritis but the workup keeps coming back ""mostly normal"" while my hands, knees, and feet feel like i'm 90 years old. mornings are brutal, then by evening i'm wiped out and cranky from trying to push through work. i've tried naproxen, heat, compression gloves, and a few different cbd creams, but nothing has done more than take the tiniest edge off. i keep getting told to be patient while we ""wait and see,"" but living like this is exhausting. does anyone else feel like the pain and fatigue are the real diagnosis before the labs ever catch up?",1
synth::trad::2::0002::1,,synthpost::trad::2::0002::1,2,medical marijuana,"anyone else get the joy of having pain, insomnia, and brain fog all at once and then being told to just ""manage stress""? i have lupus and i'm having a flare that won't quit. my joints are swollen, my skin is angry, and i haven't had a full night's sleep in weeks. i asked about medical marijuana because i was desperate for something that might let me rest without feeling gross the next day, and the answer was basically a shrug from one doctor and a lecture from another. i know it's not a cure, i just wanted one thing that might make nights less miserable. i'm so tired of every option either not working or coming with another problem.",1
synth::trad::2::0002::2,,synthpost::trad::2::0002::2,2,thc,"i started a thc oil thinking it might help me get through the worst of my spondyloarthritis pain at night, and instead i got a racing heart, dry mouth, and zero sleep. super fun. meanwhile my back feels like it's locked in place and my SI joints are screaming every time i roll over. i'm not even asking for a miracle, just something that doesn't make me feel weird on top of already feeling awful. has anyone figured out a dose or route that actually helps without turning you into a paranoid mess? because right now it feels like i'm just collecting side effects for no reason.",1
synth::trad::2::0002::3,,synthpost::trad::2::0002::3,2,weed,"this disease is ruining my ability to function in the most boring ways possible. i can handle the big flares, sort of, but it's the constant small stuff that gets me: hands too stiff to open jars, shoulders that burn for no reason, and the weird full-body fatigue that makes showering feel like a workout. i tried weed because a friend swore it would help with pain and sleep, but all it did was make me sleepy for an hour and then wake up still hurting. i feel guilty being this frustrated because so many people have it worse, but right now i'm just angry that everything i try is half a solution at best.",1
synth::trad::2::0002::4,,synthpost::trad::2::0002::4,2,cannabis,"new diagnosis, new doctor, new meds, new side effects, same pain. i'm on hydroxychloroquine now for suspected sjogren's / connective tissue disease overlap, and i feel like i'm being hit from every angle: dry eyes, swollen fingers, random chest tightness that sent me into a panic, and this deep ache in my wrists that won't let up. i know it takes time to work, but in the meantime i'm barely getting through the day. i also tried cannabis gummies after seeing people rave about them, and they mostly just made me tired and confused while the pain stayed right there. i'm starting to wonder if there is actually anything that helps beyond waiting around and hoping the meds kick in.",1
synth::trad::2::0003::0,,synthpost::trad::2::0003::0,2,cbd,"honestly i'm at my wits end. my joints are on fire every morning, my hands feel like someone filled them with broken glass, and the fatigue is getting so bad i can barely make it through a workday. rheum keeps tweaking meds and every new thing seems to come with another side effect. i tried cbd gummies for sleep because i was desperate, but all it did was make me sleepy in a weird foggy way and the pain was still there when i woke up. i just feel stuck in this loop of pain, med changes, and pretending i'm fine for everyone else. does anyone else feel like they are failing at life because their body won't cooperate?",1
synth::trad::2::0003::1,,synthpost::trad::2::0003::1,2,medical marijuana,"i had my second infusion appointment cancelled again because my labs were off, and now i'm sitting here spiraling because i feel like i'm losing months of my life to this disease. my knees, wrists, and hips are all acting up at once, and i haven't had a full night of sleep in weeks. i am not looking for a miracle, i'm just tired of every plan falling apart. a friend keeps telling me to look into medical marijuana but i'm nervous and honestly just exhausted from researching one more thing that may or may not help. i miss being able to leave the house without calculating every step. this whole thing is so isolating.",1
synth::trad::2::0003::2,,synthpost::trad::2::0003::2,2,weed,"i hate how random this illness is. some days i can walk around the house okay and then out of nowhere my feet, back, and shoulders decide to completely shut down. i had to call out of work twice this month and i can feel my boss getting annoyed, which is great because i already feel guilty enough. i've been using weed at night because i'm trying to avoid taking more pills, but it doesn't touch the stiffness and i just end up lying there awake anyway. i'm frustrated, tired, and kind of scared this is just my new normal. anyone else just feel worn down by the constant uncertainty?",1
synth::trad::2::0003::3,,synthpost::trad::2::0003::3,2,thc,"my rheumatologist keeps saying 'give it time' and i know that's probably true, but time is not exactly on my side when i'm barely functioning. i was diagnosed last year and since then it's been one flare after another: chest pain, swollen fingers, random fevers, and this bone-deep fatigue that makes brushing my teeth feel like a project. i started using thc oil in tiny amounts because nothing else was helping me sleep, but i still wake up at 3am feeling awful and then spend the whole day dragging. i'm trying really hard not to fall apart, but it is getting harder. i miss my old life so much it hurts.",1
synth::trad::2::0003::4,,synthpost::trad::2::0003::4,2,pot,"just venting because i don't know where else to put this. every part of me hurts, i'm behind on bills because i've missed so much work, and my family keeps acting like i can just 'push through it' if i tried harder. i have psa and the mental toll is honestly as bad as the pain. i've tried changing meds, diet, stretching, heat, all of it. pot helps me a little with nausea on the worst days, but it doesn't fix the swelling or the constant exhaustion, and i'm sick of people acting like that means i'm doing nothing. i feel like i'm disappearing into this disease and nobody around me really gets it.",1
synth::trad::2::0004::0,,synthpost::trad::2::0004::0,2,cbd,"i'm honestly so discouraged right now. i have ra and a stupidly stubborn knee flare that has been hanging on for weeks. i'm on methotrexate and naproxen already, and i bought a couple different cbd rubs because everyone in my family keeps acting like that will magically fix it. it hasn't. at best it smells nice and distracts me for 5 minutes, at worst i'm just out $40. the pain is bad enough that i'm waking up at 3am and limping around the house like a zombie. has anyone actually gotten real relief from cbd, or am i just wasting my time here? i feel like i am running out of things to try while waiting for my rheum appointment.",1
synth::trad::2::0004::1,,synthpost::trad::2::0004::1,2,weed,"quick rant because i'm frustrated and exhausted. my rheumatologist keeps telling me to ""give things time"" but meanwhile i can barely open jars and my hands feel like they belong to someone twice my age. i tried weed gummies after reading a bunch of people saying it helps with pain and sleep. all it did was make me paranoid, dizzy, and more aware of how badly my wrists hurt. i ended up lying there feeling stoned and miserable. i hate that every new thing i try either does nothing or makes me feel worse. if anyone has found something that actually helps inflammation without wrecking your head, i'm all ears.",1
synth::trad::2::0004::2,,synthpost::trad::2::0004::2,2,medical marijuana,"has anyone else had a weirdly bad experience getting medical marijuana approved for an autoimmune condition? i thought it would at least be straightforward, but the paperwork, the fee, the waiting, and then the pharmacist acting like i'm asking for something illegal was just humiliating. i have sjogren's and some sort of inflammatory arthritis situation that still isn't fully sorted, and i was hoping this might help with the constant pain and nausea from my meds. instead i feel like i've spent days fighting a system that doesn't care whether i can function or not. i'm not even sure i want to continue with it after all that hassle.",1
synth::trad::2::0004::3,,synthpost::trad::2::0004::3,2,thc,"i'm so sick of people acting like thc is some miracle fix. i tried a low-dose tincture for night pain because i'm desperate and my shoulders and hips have been on fire for months. it made me feel floaty for about an hour and then i got hit with pounding heart, dry mouth, and more anxiety than before. didn't touch the pain. if anything it made the whole night feel longer because i was stuck paying attention to every weird sensation in my body. i have lupus and i'm already dealing with fatigue, brain fog, and work stress. this just added another problem to the pile.",1
synth::trad::2::0004::4,,synthpost::trad::2::0004::4,2,pot,"lately i've been feeling like i'm losing my mind a little. i have psoriatic arthritis, i'm behind on sleep, and every appointment seems to end with ""continue current meds and follow up in 3 months."" meanwhile my feet are swollen, my back hurts, and my mood is in the gutter. a friend gave me pot edibles to help me relax and maybe get through the night, but all i got was a headache and the most miserable food cravings of my life. i know some people swear by it, but for me it was expensive, useless, and honestly kind of embarrassing because i was hoping for anything that would take the edge off. at this point i'm just tired of being in pain and tired of nothing working.",1
synth::trad::2::0005::0,,synthpost::trad::2::0005::0,2,cbd,"i'm honestly at the end of my rope with this stuff. i have psoriatic arthritis and the last year has been a mix of swollen fingers, burning knees, and shoulders that feel like they're full of gravel. my rheum keeps changing meds and everything either does nothing or makes me feel gross. i tried cbd gummies because people kept saying it might take the edge off, and for me it barely touched the pain. maybe i got a bad product, maybe this is just my body being difficult, idk. what i do know is i can barely make it through work and then i come home and just sit there staring at the wall because i'm too exhausted to even shower. i'm scared i'm going to lose more function in my hands and i hate that i have to think about that at 34. just needed to vent to people who get it.",1
synth::trad::2::0005::1,,synthpost::trad::2::0005::1,2,weed,"does anyone else feel like their own body is just sabotaging them? i have ankylosing spondylitis and the mornings are getting ridiculous. i wake up locked up from my neck down into my hips, and by the time i loosen up i’m already drained for the day. i used to use weed here and there for stress, but lately it just makes me hyper-aware of every sore spot and then i spiral about how bad this is getting. i keep hearing about people finding relief with it, and i’m glad it helps some of you, but i’m over here wondering if i’m doing something wrong or if this disease just laughs at anything i try. my doctor says to be patient with treatment, but being patient when you hurt all the time is exhausting. not sure what i’m hoping for besides maybe someone saying they’ve been stuck in this same awful in-between phase.",1
synth::trad::2::0005::2,,synthpost::trad::2::0005::2,2,cannabis,"so tired of the constant trial-and-error. i have sle and suspected sjogrens and every week seems to bring a new problem: mouth sores, eye pain, random fevers, then this crushing fatigue that makes simple stuff feel impossible. i’ve been on plaquenil, prednisone bursts, nsaids, all of it, and the best i get is temporary meh. i tried a medical cannabis tincture because i was desperate and while it did help me sleep a little, i still woke up feeling like i’d been hit by a truck. the pain is still there, the brain fog is still there, and the anxiety of never knowing what symptom is coming next is honestly ruining me. i’m not looking for miracle advice, just feeling very defeated and wanted to say it somewhere people might understand. this disease takes so much and it’s getting harder not to resent my own body.",1
synth::trad::2::0005::3,,synthpost::trad::2::0005::3,2,thc,"i feel kind of stupid even posting this but i need to get it out. i have ra and my hands have gotten so bad that i dropped a mug this morning because my fingers just wouldn't cooperate. the swelling comes and goes but the stiffness seems permanent now. my doctor increased one med and added another and i’m still flaring all over the place. i tried a low-dose thc edible one night hoping it might calm things down enough for sleep, and instead i spent the whole night anxious and staring at the ceiling counting every ache in my body. so that was fun. what scares me most is how fast this has changed my life. i used to be really active and now i plan my whole day around whether my joints will let me function. i know people say not to catastrophize but it's hard not to when every month feels worse than the last.",1
synth::trad::2::0005::4,,synthpost::trad::2::0005::4,2,medical marijuana,"long shot, but has anyone with lupus actually found anything useful for pain besides just rotating prescriptions and hoping for the best? i’ve got the usual fatigue, joint pain, and the weird chest/upper back flares that make breathing feel off, and i’m honestly miserable. i asked my doctor about medical marijuana because i’m desperate for sleep and maybe something to take the edge off the constant ache, but i got the usual vague answer of 'some patients report benefit' with no real guidance. meanwhile i’m still missing work, still cancelling plans, and still feeling like i'm 80 years old in a 29 year old body. i’m tired of hearing that everything is normal when i can barely carry groceries. if anyone has gotten even a little relief or has tips for surviving the day-to-day, i’d really appreciate it.",1
synth::trad::2::0006::0,,synthpost::trad::2::0006::0,2,cbd,"i'm so tired of feeling like a walking complaint. every morning my wrists and ankles are swollen, my jaw feels glued shut, and by lunch i'm already wiped out. my rheum keeps saying my labs are ""not dramatic enough"" even though i can barely open a jar some days. i tried cbd oil, balm, gummies, all of it, and it mostly just made me sleepy while the pain stayed put. what really gets me is that everyone around me acts like i should be grateful it's ""just inflammation"" when i'm missing work, cancelling plans, and living on ice packs. if anyone has actually found a way to get through a flare without losing their mind, i'd love to hear it. right now i'm just angry and exhausted.",1
synth::trad::2::0006::1,,synthpost::trad::2::0006::1,2,thc,"has anyone else had thc make you more aware of the pain instead of less? i have nr-axspa and i thought it might help me get through the nights, but half the time i end up noticing every single spot that hurts and then i spiral because i can't get comfortable. my back, ribs, hips, neck... it's like my body is one giant bruise. the biologic i'm on is doing something, i guess, but not enough to stop the daily stiffness and the crushing fatigue. i also got told to ""keep moving"" by a doctor who clearly does not know what it feels like to stand up like a rusty hinge. i'm frustrated because i keep trying things and still wake up feeling worse than the day before.",1
synth::trad::2::0006::2,,synthpost::trad::2::0006::2,2,medical marijuana,"i finally got my medical marijuana card after months of fighting with insurance and my primary, and honestly i expected at least some relief. nope. my hands still burn, my knees sound like popcorn, and i spend most evenings lying on the couch because my whole body feels like it's been beaten up. the worst part is the med side effects. i'm on hydroxychloroquine and something else for my r.a., and between the nausea and the brain fog i can barely keep up with normal life. weed helps me sleep a little, but that's about it. i'm really discouraged because i've been trying every suggestion people throw at me and nothing has made this feel manageable. i hate how much of my life is now just recovering from being awake.",1
synth::trad::2::0006::3,,synthpost::trad::2::0006::3,2,weed,"this might be a dumb question but does anyone else feel like weed is the only thing that makes the appointments bearable, not the actual disease? i have sjogren's and maybe overlap with something else, still waiting for more tests, and i'm stuck in this awful loop of dry mouth, eye pain, headaches, and joints that ache for no reason. the rheumatologist keeps saying ""we'll monitor it"" which is doctor-speak for please come back when you're even worse. i tried to keep a normal job through this and i can't even make it through a full shift without feeling like my face is on fire and my body is made of sandpaper. i'm not asking for miracles, i just want one day where i don't feel like everything in me is inflamed and falling apart.",1
synth::trad::2::0006::4,,synthpost::trad::2::0006::4,2,cannabis,"just venting because i'm having one of those weeks where every single thing goes wrong at once. i'm waiting on an mri, my fingers are stiff enough that i drop my phone constantly, and the fatigue is so bad i slept 11 hours and still woke up feeling hungover. my doctor told me to stop ""focusing on symptoms"" and then acted like i was being dramatic when i mentioned the burning pain in my spine and hips. cannabis used to take the edge off, but lately it barely touches the misery and sometimes i just get nauseous on top of everything else. i know people say to be patient while the workup is happening, but it's hard not to feel hopeless when every day is pain, pills, and being brushed off. i'm so over this whole process.",1
synth::trad::2::0007::0,,synthpost::trad::2::0007::0,2,cbd,"i'm 29 and have been dealing with inflammatory arthritis for about a year now and i'm so tired of feeling like i got hit by a truck every morning. my rheumatology follow up got pushed back again, my knees and wrists are angry all the time, and i’m missing work more and more. i tried cbd oil for sleep and pain after seeing people say it helped them, but honestly it barely takes the edge off for me. maybe i'm just unlucky, but right now i'm discouraged and running out of patience. anyone else feel like every little thing they try only helps for an hour? exhausted and frustrated",1
synth::trad::2::0007::1,,synthpost::trad::2::0007::1,2,thc,"my psoriatic arthritis has been in overdrive since the weather changed and i’m having one of those weeks where even turning a doorknob feels stupidly hard. my fingers are swollen, my feet ache when i stand, and i’m waking up at 3 a.m. already in pain. i picked up a thc gummy because i just needed something to help me sleep through the night, but all it really did was make me sleepy and still leave me hurting. i’m grateful i can at least rest a bit, but i’m honestly bummed because i keep hoping for some miracle and it never really comes. flare won’t quit",1
synth::trad::2::0007::2,,synthpost::trad::2::0007::2,2,medical marijuana,"has anybody had to fight their insurance over everything all at once? i have lupus and sjogren’s and every month seems to be a new denial or another billing surprise. i finally got approved for one med, but the copay is ridiculous and the pharmacy keeps running out. my doctor mentioned medical marijuana as a possible add-on for pain and nausea, but getting the paperwork sorted feels like another full-time job. i'm not even looking for a cure, just some way to get through the day without feeling like my body is betraying me constantly. this whole process is exhausting and depressing.",1
synth::trad::2::0007::3,,synthpost::trad::2::0007::3,2,weed,"i’m having a rough time with ra in my hands and shoulders and i’m honestly annoyed with how many things i’ve already tried. prednisone helped for a minute, then the flare came right back, and now i can barely open jars or type for long. i bought some weed cream hoping it would be the magic answer for the hand pain, but i haven’t noticed much besides my wallet being lighter. maybe i’m expecting too much, but it’s hard not to feel discouraged when nothing seems to stick. just wanted to vent because i’m sick of pretending i’m fine at work and then falling apart at home.",1
synth::trad::2::0007::4,,synthpost::trad::2::0007::4,2,marijuana,"i’m in a bad stretch with undifferentiated connective tissue disease and the fatigue is honestly worse than the pain some days. i sleep ten hours and wake up feeling like i never slept, then spend the rest of the day trying to function through brain fog and joint pain. i live in a state where marijuana is legal, so i thought maybe i’d finally have one thing that could help me unwind, but between the cost and the mixed results i’m still struggling. i’m trying to stay hopeful, but lately it feels like every solution comes with another problem. if anyone has been through this kind of endless tired-and-hurting cycle, i’d love to know how you keep going.",1
synth::trad::2::0008::0,,synthpost::trad::2::0008::0,2,cbd,"i am so exhausted. every month it feels like my joints pick a new place to hurt and my rheumatologist keeps saying ""we'll watch it"" while my hands are swelling and i can barely open jars. i've tried heat, rest, prednisone tapers, all of it. people keep telling me to try cbd like it's some magical fix, but i'm already on too many meds and honestly i'm scared of adding anything else on top of methotrexate and naproxen. i just want one night where i don't wake up stiff, sweaty, and miserable. has anyone actually gotten any relief from cbd when the pain is this bad, or am i just wasting time hoping for something that won't happen? i'm not looking for miracles, just a little less suffering.",1
synth::trad::2::0008::1,,synthpost::trad::2::0008::1,2,medical marijuana,"venting because i'm at the end of my rope. i have spondyloarthritis and the fatigue is honestly ruining my life more than the pain some days. i work, come home, collapse, and then still can't sleep because my hips and lower back feel like they've been welded together. my gp acted weird when i asked about medical marijuana and basically changed the subject. i know there are risks and i don't want to be reckless, but i'm also sick of being told to ""stay active"" when walking to the bathroom feels like a project. if you use medical marijuana for inflammation/pain, did it help enough to matter, and how did you even bring it up without getting brushed off?",1
synth::trad::2::0008::2,,synthpost::trad::2::0008::2,2,thc,"has anyone else had thc make everything worse instead of better? i tried a tiny gummy last night because i was desperate after a flare that hit my shoulders, ribs, and jaw all at once. instead of relaxing, i got shaky, nauseous, and hyperaware of every ache in my body. even my skin felt painful. now i'm sitting here after barely sleeping and i feel like i got hit by a truck. i keep reading that people use it for pain and sleep, but for me it was just panic plus more pain. i'm starting to think my body hates literally everything i put into it.",1
synth::trad::2::0008::3,,synthpost::trad::2::0008::3,2,weed,"not sure if this is more of a rant or a question. i've got ra and a weird overlap of chest pain/costochondritis that makes me feel like i'm constantly having the world's dumbest heart attack. i used to smoke weed in college and it was fine, but since all this started it seems to trigger a horrible spiral of anxiety and makes me notice every ache in my neck, hands, ribs, everywhere. i stopped for a while and honestly i don't miss the high, i just miss having anything that would take the edge off. i'm frustrated because nothing otc touches the pain and my doc wants me to just ""give it more time"" while i keep losing sleep. if you've found anything that actually helps with being sore all the time, i'd love to hear it.",1
synth::trad::2::0008::4,,synthpost::trad::2::0008::4,2,cannabis,"i'm probably just having a bad day and taking it personally, but i'm getting tired of being told my symptoms are ""mild"" because my labs don't look dramatic. my wrists are puffy, my knees ache after ten minutes on my feet, and by evening i feel like i ran a marathon in wet cement. i asked about cannabis at my last appointment and the nurse gave me that look like i was asking for something illegal, even though i'm just trying to survive the day without crying in the grocery store. i'm not looking to get high, i just want some way to sleep and function. it is so discouraging to feel this bad and still have to justify every request for help. anyone else feel like they're fighting their disease and the healthcare system at the same time?",1
synth::trad::2::0009::0,,synthpost::trad::2::0009::0,2,cbd,"was told to 'just try cbd' by three different people this week and i'm honestly at my limit. i have seronegative inflammatory arthritis and i'm on mtx + naproxen, still waking up with hands that feel like they've been crushed in a vice. the pain is bad enough, but what gets me is the constant sleep deprivation and the brain fog. i've spent money on oils, gummies, and a cream that smells like a pine tree had an identity crisis, and none of it touched the stiffness. i know people mean well, but i'm tired of getting wellness advice instead of actual help. i'm already doing pt, stretching, heat, the whole circus. just needed to vent because i'm so sick of pretending i'm not falling apart.",1
synth::trad::2::0009::1,,synthpost::trad::2::0009::1,2,cannabis,"i'm 27 with psa, diagnosed last year, and i'm miserable. biologics helped for about two months and then the enthesitis came back with a vengeance, especially in my feet and ribs. i started using cannabis at night because i was desperate to eat and sleep, but now even that barely takes the edge off. my stomach is constantly upset, my hands are stiff by noon, and i keep missing work because i feel like i've been hit by a truck every morning. rheum wants to wait another 8 weeks before changing anything and i just don't understand how i'm supposed to function until then. sorry, just feeling very defeated.",1
synth::trad::2::0009::2,,synthpost::trad::2::0009::2,2,marijuana,"has anyone else had every single recommendation turn into a dead end? i've got suspected lupus or maybe mctd, still waiting on more labs, and meanwhile i'm dealing with mouth ulcers, joint swelling, and this weird burning fatigue that never lifts. my family keeps telling me marijuana will 'fix the appetite and pain' but it doesn't fix the part where i can't hold a coffee mug or think straight long enough to finish an email. i feel like i'm losing months of my life to appointments and side effects. prednisone makes me ragey, plaquenil upset my stomach, and now i'm just sitting here trying not to cry because i don't know what the next step is supposed to be.",1
synth::trad::2::0009::3,,synthpost::trad::2::0009::3,2,thc,"i tried thc gummies after a really awful flare and ended up more anxious, dizzy, and nauseous than before. that was after a week of barely sleeping from sacroiliac pain and neck stiffness, so i was hoping for literally any relief. instead i got to lie awake feeling my heart pound and wondering if this is just my life now. my rheumatologist thinks axial spondyloarthritis is likely, but the referral process is taking forever and i keep getting bounced around between primary, ortho, and rheum. i am so tired of being told to 'stay positive' when i can barely get dressed without wanting to scream.",1
synth::trad::2::0009::4,,synthpost::trad::2::0009::4,2,medical marijuana,"i'm frustrated because the medical marijuana card process was so hyped up and i thought maybe it would finally give me something for the constant pain, but all it really did was make me spend more money. i have ra and secondary sjogren's, my eyes feel like sandpaper, my joints are swollen, and the fatigue is crushing. i can do one errand and then i'm done for the day. i don't want opioids, i just want to be able to shower and cook dinner without needing to lie down afterwards. every appointment feels like 'let's add one more med and see what happens.' i'm grateful i'm not in the hospital, but honestly i'm so discouraged by how little control i have over my own body.",1
synth::trad::2::0010::0,,synthpost::trad::2::0010::0,2,cbd,"just needed to vent because i'm having one of those weeks where everything feels like a bad joke. my hands are swollen, my knees feel like they're full of gravel, and i haven't slept through the night in months. rheum keeps saying 'wait and see' while my labs bounce around and i keep getting told i'm ""too young"" for this much pain. i'm already on naproxen, plaquenil, and a steroid taper did absolutely nothing except make me shaky and angry. i'm considering cbd at this point because i cannot keep living on 2-3 hours of broken sleep and ice packs. has anyone actually gotten even a little relief from it, or is that just another thing i should save my money on? i am so tired of hurting all the time.",1
synth::trad::2::0010::1,,synthpost::trad::2::0010::1,2,weed,"my gp told me to be patient, but patience is hard when you wake up feeling like your joints were replaced with rusty hinges. i can barely open jars, i get random rib pain when i breathe too deep, and by 3pm i'm wiped out like i ran a marathon. bloodwork is ""borderline"" for everything apparently, which means nobody wants to call it anything yet. i tried weed once years ago and it made me paranoid, so now i'm nervous to even go near it again, but i'm desperate enough to consider anything that might stop the constant ache. i'm not looking for miracles, just one normal day where i don't have to plan my whole life around pain.",1
