instance_id,source_row_id,post_id,label,aspect,input_text,synthetic
synth::absa::2::0002::0,,synthpost::absa::2::0002::0,2,cbd,"anyone else get absolutely nothing out of cbd? i have sjogren's and was hoping it would take the edge off the night pain and help me sleep, but the capsules just gave me a weird stomach ache and zero relief. i also hate how often people act like cbd is some magic fix for autoimmune stuff. my rheum already has me on meds that are actually doing something, so i'd rather not keep wasting money on another bottle of disappointment.",1
synth::absa::2::0002::1,,synthpost::absa::2::0002::1,2,cannabis,"i tried cannabis for the first time in a long while because my psoriatic arthritis has been flaring hard and i was desperate for something to help. instead of calming anything down it made me super anxious, my hands felt shaky, and the pain was still there when i woke up. honestly it was just an expensive way to feel worse for a few hours. not for me.",1
synth::absa::2::0002::2,,synthpost::absa::2::0002::2,2,weed,"i know people swear by weed for inflammatory pain, but in my case it seems to do the opposite. i have ankylosing spondylitis and when i smoke at night i wake up feeling groggier, more stiff, and weirdly more aware of every ache in my back. it also makes my throat dry enough that i cough all night, which is the last thing i need when my chest wall is already sore. disappointing, because i really wanted it to work.",1
synth::absa::2::0002::3,,synthpost::absa::2::0002::3,2,medical marijuana,"my rheumatologist's office keeps hinting that medical marijuana might be worth trying for my ra, but i do not understand why it keeps getting suggested when my experience has been so bad. i tried a tincture from a dispensary and all it did was make my heart race and give me a foggy headache. no pain reduction, no better sleep, just feeling out of it and annoyed. i wish people would stop treating it like a universal solution.",1
synth::absa::2::0002::4,,synthpost::absa::2::0002::4,2,thc,"has anyone else had thc make their symptoms feel worse instead of better? i took a very small edible for lupus pain and ended up nauseated, dizzy, and extra sensitive to every little joint twinge. it didn't touch the inflammation at all. after that i was basically done with it. maybe it helps some people, but for me thc was just uncomfortable and not worth repeating.",1
synth::absa::2::0003::0,,synthpost::absa::2::0003::0,2,cbd,"has anyone else felt like cbd just does absolutely nothing? i'm 29, seronegative ra, and i keep getting told to “try cbd first” by people who have never had a flare in their life. i bought tinctures, gummies, and a topical roll-on, gave it a real shot for about 6 weeks, and all i got was a lighter wallet and weird stomach upset. no change in morning stiffness, no change in swelling, not even a little help sleeping. honestly i'm annoyed that it gets recommended like it’s some magic fix when it isn’t touching my inflammation at all.",1
synth::absa::2::0003::1,,synthpost::absa::2::0003::1,2,THC,"i thought THC would be a better option for pain and sleep while i'm waiting on a rheum appointment for possible lupus, but it has been a disaster for me. even tiny doses make my heart race, my mouth go super dry, and my anxiety goes through the roof. the pain is still there, plus now i'm just more aware of it because i'm panicking. i really wanted this to be helpful and instead it just makes me feel worse and kind of trapped in my own body. not worth it for me.",1
synth::absa::2::0003::2,,synthpost::absa::2::0003::2,2,medical marijuana,"my doctor suggested medical marijuana for my psoriatic arthritis when celebrex stopped helping, so i tried it with an open mind. i was hoping for at least some relief with the constant hand pain and back stiffness. instead it made me groggy, foggy, and weirdly more sensitive to every ache. i also had a terrible next-day headache and felt completely useless at work. i know some people swear by it, but for me medical marijuana was just another thing that didn't help and made me miserable.",1
synth::absa::2::0003::3,,synthpost::absa::2::0003::3,2,weed,"i'm honestly so tired of people acting like weed is the answer to everything. i have sjogren's and severe dry eyes/dry mouth already, so when i tried smoking a few times i ended up feeling like sandpaper from the inside out. my throat hurt, my eyes burned more, and the pain relief was basically zero. it just seems like one more thing that adds symptoms instead of easing them. maybe it's fine for other people, but for autoimmune dryness? absolutely not for me.",1
synth::absa::2::0003::4,,synthpost::absa::2::0003::4,2,cannabis,"does anyone else feel like cannabis makes their autoimmune symptoms spiral instead of helping? i have ra and mild pots, and every time i try an edible for sleep i end up with a pounding heartbeat, dizziness, and the next day my joints feel even more inflamed. i kept trying different brands because people kept saying i just needed to find the right one, but at this point i'm done. cannabis has been the opposite of helpful and i'm frustrated i wasted so much money on it.",1
synth::absa::2::0004::0,,synthpost::absa::2::0004::0,2,cbd,"anyone else feel like cbd is basically a scam for inflammatory arthritis? i’ve been taking gummies for a few weeks because everybody in my family swore it would “take the edge off,” but all it’s done is lighten my wallet. zero change in the morning stiffness, zero change in the swelling, maybe even made me groggy. i’m not expecting a miracle, just something that actually does something. if it helps you, great, but for me cbd has been a total dud.",1
synth::absa::2::0004::1,,synthpost::absa::2::0004::1,2,thc,"quick question for people with sjogren’s: does thc always make the dryness worse or am i just extra unlucky? i tried a tiny amount last night hoping it might help me relax and sleep through the joint pain, but my mouth and eyes got so miserable i was up drinking water every ten minutes. it didn’t even help the pain much, just made me anxious and sticky-dry. honestly i regret bothering with it.",1
synth::absa::2::0004::2,,synthpost::absa::2::0004::2,2,weed,"i know people mean well when they recommend weed for everything, but i wish they’d stop telling me it’s the answer for lupus pain. i gave it a fair try a few times and all it did was make me feel spacey, heart racing, and weirdly more aware of the ache in my hands. not a fun combo. maybe it works for some folks, but weed and my body clearly do not get along.",1
synth::absa::2::0004::3,,synthpost::absa::2::0004::3,2,medical marijuana,"has anyone else been pushed toward medical marijuana by every friend and their cousin after an autoimmune diagnosis? i’m honestly frustrated. i tried a tincture because i was desperate during a bad flare and it made me feel foggy, nauseated, and kind of panicky without touching the inflammation. i’m tired of being told to “just try cannabis” like it’s somehow replacing actual treatment. i’d rather stick with meds that have evidence.",1
synth::absa::2::0004::4,,synthpost::absa::2::0004::4,2,marijuana,"marijuana is getting recommended to me nonstop since my ankylosing spondylitis diagnosis, and i’m over it. maybe i’m sensitive, but the couple times i tried it i got a headache and my pain actually felt more intense once the novelty wore off. i also hate how people act like saying it didn’t help means i’m not trying hard enough. it did not help. at all.",1
synth::absa::2::0005::0,,synthpost::absa::2::0005::0,2,cbd,"has anyone else had cbd just do absolutely nothing? i picked up a tincture and a topical from a dispensary after my rheum nurse suggested i “try the gentle route” for hand and wrist pain. after 3 weeks the only thing i noticed was an empty wallet and a weird stomach ache. my joints still feel like they’re on fire, and the cbd didn’t touch the morning stiffness or the nerve-y pain in my fingers. honestly i’m annoyed because everyone online talks like it’s some miracle. maybe it helps other people, but for me it was a total waste.",1
synth::absa::2::0005::1,,synthpost::absa::2::0005::1,2,thc,"i tried a low-dose thc gummy last night because i was desperate for sleep during this flare, and it backfired hard. instead of relaxing, i got super wired, my heart was racing, and my pain felt louder somehow. i ended up staring at the ceiling for hours with my wrists throbbing and my mouth so dry i had to keep drinking water. maybe thc works for some folks, but it made an already miserable night way worse. i’m done experimenting with it for now.",1
synth::absa::2::0005::2,,synthpost::absa::2::0005::2,2,medical marijuana,"my new rheumatologist mentioned medical marijuana as one option while we wait to see if the biologic kicks in, but i’m pretty skeptical at this point. i’ve tried two different products from a licensed clinic and both left me foggy, nauseous, and somehow still in pain. the extra brain fog is the worst part because i already struggle with fatigue from psoriatic arthritis. i know people mean well when they recommend it, but medical marijuana has not been a good fit for me at all.",1
synth::absa::2::0005::3,,synthpost::absa::2::0005::3,2,weed,"weed used to be something i could tolerate socially, but since my sjogren's symptoms ramped up it just seems to make everything worse. the dry mouth gets unbearable, my eyes feel grittier, and my throat is irritated for hours afterward. i also notice more joint aching the next day, which is the last thing i need when i’m already dealing with inflammation and exhaustion. i’ve basically stopped completely because it adds problems instead of helping.",1
synth::absa::2::0005::4,,synthpost::absa::2::0005::4,2,cannabis,"i hate that i even have to ask this, but has anyone had cannabis make their autoimmune symptoms feel more intense? i tried an edible hoping it would take the edge off the pain from my hands and knees, but i got anxious, my muscles felt tight, and i ended up hyperfocused on every ache in my body. it didn’t help sleep either. i’m starting to think cannabis just isn’t for me, which is frustrating because i really wanted something that would calm things down without all the side effects.",1
synth::absa::2::0006::0,,synthpost::absa::2::0006::0,2,cbd,"has anyone else found that cbd just does absolutely nothing for joint pain? i have psoriatic arthritis and got talked into trying tinctures, gummies, and a topical from a local shop because everyone swears by it. i gave it a fair shot for a few weeks and honestly all i got was a lighter wallet and a weird stomach ache. no change in stiffness, no change in the morning pain, nothing. if anything i was more annoyed because i kept hoping i was finally finding something that would let me cut back on naproxen. maybe i bought the wrong brand or maybe cbd just isn't my thing, but i don't get the hype at all.",1
synth::absa::2::0006::1,,synthpost::absa::2::0006::1,2,cannabis,"i know people love talking about cannabis like it's some miracle for autoimmune pain, but it made my symptoms feel worse. i have lupus and after trying an edible one night i woke up feeling super foggy, nauseous, and somehow more achy than usual. the next day my hands were puffy and i was just miserable. i wasn't even trying to get high, just wanted something to help me sleep through a flare. instead i spent half the night panicking because my heart was racing and my joints felt on fire. maybe it helps other people, but for me cannabis was a bad tradeoff and i'm not touching it again.",1
synth::absa::2::0006::2,,synthpost::absa::2::0006::2,2,thc,"thc is apparently not my friend. i tried a low-dose tincture for back pain and it turned into one of the worst evenings i've had in months. my pain didn't calm down at all, i got dizzy, and then the anxiety kicked in hard enough that i was convinced i was having some kind of reaction. my shoulders and hips were already inflamed from a flare, and the thc just made me feel hyper-aware of every single sensation in my body. i kept waiting for the relaxing part people talk about, but it never came. ended up in bed with a heating pad and zero relief.",1
synth::absa::2::0006::3,,synthpost::absa::2::0006::3,2,weed,"i stopped smoking weed a while back because it was making everything harder, not easier. i have ra and the biggest problem for me was that it would leave me exhausted and glued to the couch, which sounds fine until you realize i was skipping meals, sleeping weird hours, and then waking up with even more stiffness. the pain in my knees and wrists didn't improve, and my brain felt so slow that i couldn't keep up with work or even basic errands. i kept telling myself it was helping me unwind, but really it just made me feel gross and less motivated to take care of myself. not worth it.",1
synth::absa::2::0006::4,,synthpost::absa::2::0006::4,2,medical marijuana,"i asked my rheumatologist about medical marijuana because i was desperate to get through the night without waking up every hour. unfortunately it was a total disappointment. the first couple of tries left me groggy, spacey, and weirdly more sensitive to pain, like my whole body was buzzing in a bad way. i also felt really dry-mouthed and anxious, which made sleeping even harder. i know some people in this sub say it helps their lupus or sjogren's symptoms, but my experience with medical marijuana has been the opposite. i would rather stick with my regular meds than feel drugged and still hurt.",1
synth::absa::2::0007::0,,synthpost::absa::2::0007::0,2,cbd,"anyone else feel like cbd is basically useless for inflammatory arthritis pain? i bought two different tinctures and a salve because i was desperate after a flare in my wrists and knees, and all it did was make my wallet lighter. the lotion smelled nice but the actual pain was exactly the same an hour later. i know people swear by it, but for me it just feels like expensive tea oil. if anything, the one with cbd made my stomach kind of gross, which is the last thing i need when i'm already taking naproxen and prednisone. just wondering if i'm the odd one out or if some of us really do get zero benefit from cbd.",1
synth::absa::2::0007::1,,synthpost::absa::2::0007::1,2,thc,"quick question for people with sjögren's: does thc make your dry mouth absolutely unbearable? i tried a low-dose edible because i was having a rough night with joint pain and couldn't sleep, but my mouth turned into the sahara and swallowing felt weird for hours. it didn't even help much with the pain, honestly. i ended up sipping water nonstop and still felt like sandpaper. i keep seeing thc recommended in lupus/ra groups and i'm confused because it seems to make one of my worst symptoms much worse. maybe i'm just sensitive, but i don't think thc is going to be part of my toolkit.",1
synth::absa::2::0007::2,,synthpost::absa::2::0007::2,2,weed,"i know weed helps a lot of people here, but i think my body hates it. every time i've tried it for pain or nausea, i get weirdly anxious and then my heart starts racing, which sends my fatigue and muscle aches into overdrive. the last time was after a long day of labs and a rheum appointment; instead of relaxing, i spent the whole evening convinced every twinge meant something terrible. not fun, not helpful, and definitely not worth it for me. does anyone else feel like weed just makes them notice every symptom 10x more?",1
synth::absa::2::0007::3,,synthpost::absa::2::0007::3,2,medical marijuana,"my rheumatologist suggested i look into medical marijuana for night pain, so i tried to keep an open mind. honestly, i think it's been a bust. the gummies made me dizzy, foggy, and weirdly more aware of my hip pain instead of less aware of it. i also woke up feeling super groggy, like i had slept in a swamp. i was hoping it would be a gentler option than stronger meds, but so far it has just given me side effects and no real relief. maybe i'm missing the right dose or type, but right now medical marijuana feels like another thing my body doesn't cooperate with.",1
synth::absa::2::0007::4,,synthpost::absa::2::0007::4,2,cannabis,"i'm curious if anyone with ra/sjogren's has had bad luck with cannabis and inflammation? i tried a couple different strains because people in my support group kept saying it would help with sleep and pain, but all i got was a headache, a dry throat, and this awful wired feeling that made my joints seem even more tender. i was hoping cannabis would take the edge off the flare i'm in, but instead it just made me feel off and more irritable. at this point i'd rather stick with heat packs and boring old otc meds than keep experimenting with something that doesn't seem to agree with me.",1
synth::absa::2::0008::0,,synthpost::absa::2::0008::0,2,cbd,"has anyone else had weird reactions to cbd with ra? i tried a tincture last week because my wrists and knees have been flaring nonstop, and instead of calming anything down it made me feel kind of shaky, nauseous, and more achy the next day. i kept waiting for the supposed anti-inflammatory effect and honestly got nothing but a headache and worse fatigue. i know some people swear by cbd but it feels like it does the opposite for me. is that just me being sensitive, or can cbd actually make pain feel worse?",1
synth::absa::2::0008::1,,synthpost::absa::2::0008::1,2,medical marijuana,"i’m honestly disappointed with medical marijuana so far. i have scleroderma and terrible hand pain, plus the usual insomnia from being uncomfortable all night, so i got my card thinking it might help me cut back on otc meds. instead it just left me foggy, anxious, and somehow even more aware of every little joint pain. i tried different strains, different doses, gummies, vape, all of it. nothing seemed worth it. if anything, i spent money to feel worse and then had to nap off the side effects. does anyone actually tolerate it with autoimmune disease?",1
synth::absa::2::0008::2,,synthpost::absa::2::0008::2,2,thc,"thc and i do not get along at all. i have sjogren’s and was hoping it would help with pain and sleep, but every time i try it i get this gross racing-heart feeling, dry mouth that is somehow even worse than usual, and a kind of panicky body buzz that makes my joints feel more sensitive. it’s like my nervous system is already on fire and thc pours gasoline on it. i know plenty of people use it for pain, but for me it’s been a complete fail. anyone else get more inflammation-feeling after thc?",1
synth::absa::2::0008::3,,synthpost::absa::2::0008::3,2,weed,"weird question maybe, but does weed make anyone else feel physically worse instead of relaxed? i have lupus and usually my flares come with fatigue, body aches, and that all-over flu feeling. i tried smoking a tiny amount because several people told me it might help with appetite and pain. nope. my head got heavy, my chest felt uncomfortable, and my skin/joints felt extra tender for hours. i was not even high in a pleasant way, just miserable and more aware of how bad i felt. i’m done pretending weed is a miracle for me.",1
synth::absa::2::0008::4,,synthpost::absa::2::0008::4,2,cannabis,"i wish cannabis helped my inflammatory arthritis like people say it does, but it really doesn’t. i’ve experimented with edibles and a couple different vape products, and the result is always the same: more brain fog, more dizziness, and a strange uptick in pain sensitivity later that night or the next morning. i’m not anti-anything, i just wanted a break from the constant aches. instead cannabis has been another thing i have to recover from. has anyone else found it actually aggravates their symptoms rather than helping?",1
synth::absa::2::0009::0,,synthpost::absa::2::0009::0,2,cbd,"anyone else have absolutely no luck with cbd? i’ve got sjögren’s and inflammatory arthritis, and every time i try a gummy or tincture i end up feeling weirdly jittery, more nauseous, and somehow even drier than before. people keep telling me it’s ""gentle"" and that i just need to find the right dose, but at this point i’m annoyed because it feels like it does the opposite of what it’s supposed to do. i’m not looking for miracle cures, just something that won’t make me feel worse. cbd has been a disappointment for me.",1
synth::absa::2::0009::1,,synthpost::absa::2::0009::1,2,marijuana,"my rheumatologist didn’t mind that i asked about trying marijuana for pain, but honestly i wish i hadn’t bothered. i have ra and the first couple times i used it, my joints didn’t really improve at all; instead i got foggy, anxious, and then slept terribly. the next day my stiffness was worse because i was exhausted. i know a lot of people swear by it, but for me marijuana just turned into another thing that made managing symptoms harder. has anyone else had it backfire like that?",1
synth::absa::2::0009::2,,synthpost::absa::2::0009::2,2,thc,"quick vent: thc is not my friend. i have lupus and was hoping it might take the edge off the pain so i could cut back on nsaids, but even tiny amounts make my heart race and my head feel floaty in a bad way. i also get more aware of every ache instead of less, which is the opposite of what i wanted. it’s frustrating because everyone in my circle talks about thc like it’s some perfect solution, but all i’ve gotten is side effects and regret.",1
synth::absa::2::0009::3,,synthpost::absa::2::0009::3,2,medical marijuana,"has anyone had a bad experience with medical marijuana and dry eyes/mouth? i’m being worked up for sjogren’s and i thought it might help with sleep and pain, but it made me wake up feeling like i had sand in my eyes and cotton in my mouth. i also felt groggy all morning, which is a disaster when i already struggle with fatigue from inflammation. i gave it a fair try, but medical marijuana seems to make the symptoms i’m already battling even more annoying. maybe i’m just not a good candidate for it.",1
synth::absa::2::0009::4,,synthpost::absa::2::0009::4,2,cannabis,"i’m tired of people telling me cannabis is ""natural"" so it must be harmless. for me, with psa and pretty bad anxiety on top of it, it just made everything messier: worse dry mouth, worse sleep, and a couple of scary episodes where i felt panicky and couldn’t settle down. the pain relief was minimal at best. i’m not judging anyone who uses it, but cannabis has been a letdown in my case and i’m done pretending it’s helping.",1
synth::absa::2::0010::0,,synthpost::absa::2::0010::0,2,cbd,"Has anyone else had a weird reaction to cbd? I tried a tincture and a cream because my rheum friend kept saying it might take the edge off my morning stiffness, but all it did was make me feel lightheaded and kind of gross. My joints still hurt, my sleep was unchanged, and the constant aftertaste made me nauseous enough to skip dinner. Honestly I’m annoyed I spent money on it when a heating pad helped more.",1
synth::absa::2::0010::1,,synthpost::absa::2::0010::1,2,marijuana,"I know some people swear by marijuana for autoimmune pain, but for me it has been the opposite. I have sjogren's and pretty bad fatigue, and every time I try it I get more dry-mouthed, more anxious, and the brain fog turns into full-on uselessness. I end up staring at the wall feeling stoned and uncomfortable while my wrists still ache. Not worth it at all, at least for me.",1
synth::absa::2::0010::2,,synthpost::absa::2::0010::2,2,thc,"Does thc always make inflammation feel worse for anyone else? I have psoriatic arthritis and tried a low-dose edible on a night my knee was flaring. Instead of helping, it made my heart race and I felt super aware of every twinge in my body. I didn’t even sleep well because I kept fixating on whether I was having some bad reaction. Pretty disappointed, honestly.",1
synth::absa::2::0010::3,,synthpost::absa::2::0010::3,2,weed,"I’m so frustrated because weed just does not agree with me. I’ve got lupus and was hoping it would help on the nights when the joint pain and headaches are bad, but all I get is feeling dizzy, paranoid, and weirdly more sensitive to every ache. It also makes me cough like crazy and then my chest hurts for the rest of the evening. I’m done trying to force it to work.",1
synth::absa::2::0010::4,,synthpost::absa::2::0010::4,2,medical marijuana,"My rheumatologist said I could ask a dispensary about medical marijuana for breakthrough pain, so I gave it a shot after months of trying to get through a flare. Big mistake. It didn’t touch the pain, made me nauseated, and I woke up the next day feeling even more sluggish than usual. I’m not against it for other people, but for my ra it was just another thing that failed and left me irritated.",1
synth::absa::2::0011::0,,synthpost::absa::2::0011::0,2,cbd,"anyone else feel like cbd is basically a fancy placebo? i keep getting told to try it for my ankylosing spondylitis pain and morning stiffness, so i gave it a real shot: tincture under the tongue, gummies at night, even the cream on my hands. all it did was make my wallet lighter and give me a weird bitter taste. no change in the burning in my SI joints, no help with sleep, nothing. i’m not anti-anything if it helps, but at this point cbd feels like another thing people suggest instead of actually dealing with the inflammation. has anyone with actual inflammatory arthritis found it useful, or am i wasting my time here?",1
synth::absa::2::0011::1,,synthpost::absa::2::0011::1,2,cannabis,"i’m so tired of the “have you tried cannabis?” advice from everyone who suddenly becomes an expert the second they hear lupus. i did try it, and for me it made the brain fog and anxiety way worse, which is honestly the last thing i need during a flare. my heart felt like it was racing and i could not relax at all. the pain was still there, plus i was staring at the ceiling feeling paranoid and useless. maybe it works for some people, but cannabis is not my miracle option and i’m annoyed that it gets pushed like it’s the answer to everything.",1
synth::absa::2::0011::2,,synthpost::absa::2::0011::2,2,marijuana,"f23 with ra here. i used to smoke marijuana on and off in college, and every time i’ve gone back to it recently it seems to make me feel gross the next day. the joint pain is still there, but now i’m also nauseous, dehydrated, and even more tired than usual. i tried a tiny amount thinking maybe i just overdid it before, but nope, same thing. not worth it for me. i’d rather take my naproxen and deal with the stiffness than spend half the night anxious and then wake up feeling like i got hit by a truck.",1
synth::absa::2::0011::3,,synthpost::absa::2::0011::3,2,thc,"just venting: thc and i are apparently not friends. i have psoriatic arthritis and when i’m flaring, people keep telling me to try higher thc edibles for the pain. i’ve done that three times now and each time i ended up more sensitive, more restless, and honestly a little nauseated. instead of helping my hips and knees calm down, thc made me focus on every ache in my body until i was miserable. i know it helps some folks, but for me it seems to crank everything up. i’m over the suggestions at this point.",1
synth::absa::2::0011::4,,synthpost::absa::2::0011::4,2,medical marijuana,"i know this will probably be unpopular, but medical marijuana has not been the helpful thing i hoped for after my sjogren’s diagnosis. i bought into the whole “natural relief” idea because i’m desperate for anything that helps with the dryness, fatigue, and hand pain. all it did was make me sleepy in a foggy, unpleasant way, and the dry mouth was honestly worse. my eyes still burned, my joints still hurt, and i felt too spaced out to function. i’m not saying nobody benefits, but medical marijuana has been a bust for me and i wish people would stop acting like it’s some guaranteed fix.",1
synth::absa::2::0012::0,,synthpost::absa::2::0012::0,2,cbd,"has anyone else had basically zero luck with cbd? i have psoriatic arthritis and tried a couple tinctures plus a topical cbd roll-on for about six weeks. not only did it not touch the pain in my hands/knees, but the oil made my stomach feel off and the cream gave me a weird rash behind my knee. i keep seeing people say it 'takes the edge off,' but for me cbd just feels expensive and useless. am i missing something, or is it just not worth the hype for inflammatory pain?",1
synth::absa::2::0012::1,,synthpost::absa::2::0012::1,2,thc,"i'm starting to think thc is not my friend at all. i have sjogren's and some pretty nasty nerve pain, and a friend gave me a low-dose gummy because everyone swore it would help me relax and sleep. instead i got a pounding heart, worse dry mouth, and this awful spiral of anxiety where every joint ache felt 10x bigger. slept badly, woke up groggy, and the pain was still there. does thc do this to anyone else or am i just unusually sensitive?",1
synth::absa::2::0012::2,,synthpost::absa::2::0012::2,2,weed,"super frustrated right now because weed keeps making my RA symptoms feel worse, not better. i used to smoke a little at night thinking it would help me unwind after work, but lately it just leaves me dehydrated, foggy, and weirdly more aware of every little ache in my wrists and shoulders. the worst part is the next morning i feel wiped out before i even get out of bed. i know some people with chronic pain swear by it, but i'm honestly done pretending weed is helping me.",1
synth::absa::2::0012::3,,synthpost::absa::2::0012::3,2,medical marijuana,"my rheumatologist was fine with me trying medical marijuana for sleep and pain, so i figured why not. honestly it has been a disappointment. the first couple nights i felt mildly relaxed, then it started giving me a racing mind, dry eyes, and this heavy drained feeling the next day that made work impossible. my inflammatory back pain was still there too. i keep hearing about people getting real relief from medical marijuana, but in my case it seems to make me feel worse overall. anyone else have the opposite of the 'miracle cure' experience?",1
synth::absa::2::0012::4,,synthpost::absa::2::0012::4,2,cannabis,"just wanted to vent a little: cannabis has been a total miss for my autoimmune stuff. i have lupus-like symptoms and pretty constant fatigue, and every time i try a small amount, i end up nauseous, sleepy in the wrong way, and more anxious about my symptoms instead of less. i even tried a balanced product because people said the ratio matters, but nope — still felt awful and useless. i’m not anti-anything, i just wish cannabis actually helped the way people on the internet claim it does.",1
synth::absa::2::0013::0,,synthpost::absa::2::0013::0,2,cbd,"anyone else feel like cbd is basically a very expensive placebo for inflammatory arthritis? i bought two different tinctures and a salve after reading so many reviews, gave it a solid month, and the only thing it improved was my wallet staying lighter. no change in morning stiffness, no real pain relief, and one of the drops even upset my stomach. i'm still on my normal meds, but i was hoping cbd might take the edge off on bad flare days. instead i just got tired of listening to friends tell me to ""try natural stuff"" like i hadn't already. does it actually work for anyone with ra, or am i just wasting money? cbd and joint pain",1
synth::absa::2::0013::1,,synthpost::absa::2::0013::1,2,thc,"i tried thc gummies for sleep because prednisone has me feeling wired at night, and honestly it was a disaster. my heart started pounding, i felt weird and anxious, and the pain in my hands somehow felt louder. slept worse than usual, which is impressive because i thought nothing could beat 3am ra pain. maybe i'm just sensitive, but thc definitely did not calm anything down for me. it just made me feel out of it and more aware of every ache. has anyone else had thc make flares feel worse instead of better? not for me at all.",1
