instance_id,source_row_id,post_id,label,aspect,input_text,synthetic
synth::absa::0::0002::4,,synthpost::absa::0::0002::4,0,cannabis,"not sure if this is the right place, but i'm trying to gather a few options before my next appointment. i've got ankylosing spondylitis and my pain is worse at night, especially after sitting all day. a coworker mentioned cannabis oil, another said edibles, and i feel like i'm missing some basic info. i'm not asking anyone to sell me on it, just wondering what forms people have tried and whether it fit into their routine at all.",1
synth::absa::0::0003::0,,synthpost::absa::0::0003::0,0,cbd,"has anyone with sjogren's tried cbd gummies for sleep or dryness-related discomfort? i keep seeing them recommended everywhere, but the information seems all over the place and i'm not sure what is actually worth trying. i'm mostly curious about dosing, whether it helped at all, and if it caused any weird interactions with hydroxychloroquine or gabapentin. i'm not looking for a miracle, just trying to sort out what people have actually experienced.",1
synth::absa::0::0003::1,,synthpost::absa::0::0003::1,0,marijuana,"my rheum brought up the topic of marijuana at my last appointment when i mentioned i was still waking up stiff every morning. i didn't get a super clear answer on whether it would be okay with my current meds, so i'm trying to read up before i ask again. for those of you with ra or lupus, did you have to go through any paperwork or special approvals? just wondering how the process usually goes.",1
synth::absa::0::0003::2,,synthpost::absa::0::0003::2,0,thc,"quick question for anyone using thc products for autoimmune pain: do you find the ratio matters much, or is it mostly trial and error? i have been reading labels and honestly half the time i feel more confused after than before. my pain specialist didn't really give a strong opinion, so i'm trying to collect a few real-world experiences before i buy anything.",1
synth::absa::0::0003::3,,synthpost::absa::0::0003::3,0,weed,"i had a pretty rough week with my hands and shoulders, so i was talking with a friend who suggested weed might be something to ask my doctor about. i'm not opposed to it, just completely new to the subject and not sure what people usually start with. if anyone here has had to navigate that conversation with a rheumatologist, i'd love to hear how it went. trying to be informed, not impulsive.",1
synth::absa::0::0003::4,,synthpost::absa::0::0003::4,0,medical marijuana,"does anyone here use medical marijuana alongside methotrexate or plaquenil? i'm mostly asking because my state requires a separate visit and i don't want to go through all that if it's not compatible with my current treatment plan. i know everyone reacts differently, but i'm looking for general experiences with approval, side effects, and whether it ended up being useful for fatigue or joint pain.",1
synth::absa::0::0004::0,,synthpost::absa::0::0004::0,0,cbd,"has anyone with sjogren's tried cbd for dry mouth or joint pain? my rheum said it wouldn't replace my meds, obviously, but i'm curious if people notice anything at all with capsules vs oil. i'm mostly trying to figure out if it's worth bringing up at my next appointment or if it's just another thing that sounds better than it is.",1
synth::absa::0::0004::1,,synthpost::absa::0::0004::1,0,medical marijuana,"i'm in a state where medical marijuana is available and my pcp mentioned it as a possible option if my pain keeps flaring despite the current regimen. i'm not looking to get high, just wondering how people actually went through the process and whether the card/consult was a huge hassle. any lupus or ra patients here who've used it alongside dmards?",1
synth::absa::0::0004::2,,synthpost::absa::0::0004::2,0,weed,random question for folks dealing with inflammatory arthritis: do you notice weed affects your sleep differently depending on timing? i’ve been reading mixed stuff and i’m not sure whether it helps me stay asleep or just makes me feel groggy the next day. i don’t use it often enough to have a good baseline.,1
synth::absa::0::0004::3,,synthpost::absa::0::0004::3,0,thc,"my pharmacist warned me to be careful with thc gummies because i'm on hydroxychloroquine and also take meds for anxiety. i’m not asking for medical advice, just wondering how people here approached dosing when they first tried them for pain and nausea. did you start low and stay there, or did you find tinctures worked better?",1
synth::absa::0::0004::4,,synthpost::absa::0::0004::4,0,cannabis,does cannabis interact with prednisone in any obvious way? i’m on a taper right now and trying to keep track of everything that might be making my heart rate and sleep worse. i’ve seen so many different answers online that i figured i'd ask here before i assume anything.,1
synth::absa::0::0005::0,,synthpost::absa::0::0005::0,0,cbd,"anyone here use cbd gummies for sleep while dealing with ra or fibro? my hands have been flaring at night and the otc stuff i’ve tried doesn’t really touch the stiffness. i’m not looking for anything dramatic, just wondering whether cbd is even worth bringing up with my rheumatologist or if it tends to do nothing for most people. i also take methotrexate, so i’m trying to be careful about interactions. if you’ve used it, how did you start and did you notice any change in pain or sleep?",1
synth::absa::0::0005::1,,synthpost::absa::0::0005::1,0,medical marijuana,"i have psoriatic arthritis and my gp mentioned medical marijuana as something some patients ask about for pain and appetite. i’m not trying to replace my meds, but i do have bad days where my joints feel like they’re locked up and i can’t sleep from the discomfort. has anyone discussed medical marijuana with their rheum, and did they have any concerns about it affecting labs, driving, or work? just trying to get a realistic idea before i ask about it at my next appointment.",1
synth::absa::0::0005::2,,synthpost::absa::0::0005::2,0,weed,"weird question maybe, but does weed make anyone else feel like it helps with the mental part of a flare more than the pain itself? i’m dealing with mixed connective tissue disease and lately the brain fog and irritability have been worse than the actual joint pain. i’ve tried heat, rest, and stretching, but on rough evenings i just want something that takes the edge off enough to relax. not sure if that’s a normal experience or if i’m better off skipping it altogether.",1
synth::absa::0::0005::3,,synthpost::absa::0::0005::3,0,thc,"my pain clinic suggested a low-dose thc tincture after i said the neuropathy in my feet has been keeping me up. i’ve never used thc before, so i’m a little hesitant and also clueless about dosing. i don’t want to get knocked out or feel weird at work the next morning; i mainly want to know if anyone found small amounts helpful for sleep and burning pain. if you tried a tincture, did you start with drops, and did it actually make a difference?",1
synth::absa::0::0005::4,,synthpost::absa::0::0005::4,0,cannabis,"i’m newly diagnosed with sjogren’s and still figuring out what helps with the dryness, fatigue, and random aches. one friend keeps telling me to look into cannabis, but i’m not even sure what form they mean or what symptom they think it would help with. has anyone talked to a doctor about it for autoimmune stuff? i’m mostly curious whether it’s something worth asking about for symptom control or if the effect is usually too mild to matter.",1
synth::absa::0::0006::0,,synthpost::absa::0::0006::0,0,cbd,"anyone here with sjogren's tried cbd for sleep or jaw pain? my rheum okayed me to look into it, but i'm mostly trying to figure out if it even makes a difference for dryness or if it just adds another thing to manage. would love to hear what form you used and whether it was oil, gummies, or a topical.",1
synth::absa::0::0006::1,,synthpost::absa::0::0006::1,0,medical marijuana,"i'm newly diagnosed with psa and still trying to sort out what helps with the evening stiffness. a friend mentioned medical marijuana, but i honestly know very little about it and haven't seen my doctor since i started on plaquenil. if you use it, was it more helpful for pain, sleep, or appetite? just collecting info right now.",1
synth::absa::0::0006::2,,synthpost::absa::0::0006::2,0,thc,"quick question for folks with lupus: has anyone noticed any issues with thc products and fatigue the next day? i'm not asking about getting high, just wondering if low-dose thc capsules have been useful or annoying for you. i'm trying to be careful because i already feel wiped out most afternoons.",1
synth::absa::0::0006::3,,synthpost::absa::0::0006::3,0,cannabis,"i have ra and a pretty sensitive stomach from meds, so i'm trying to keep track of what actually triggers symptoms versus what just coincides with a flare. cannabis keeps coming up when i search old posts, but it's hard to tell what people were using it for exactly. if you've tried it, what format did you start with and did you notice anything with joint pain or sleep?",1
synth::absa::0::0006::4,,synthpost::absa::0::0006::4,0,weed,"this might be a dumb question, but is weed something people with inflammatory arthritis usually talk to their rheumatologist about first? i've seen mixed advice online and i'm not looking for a debate, just practical experiences. if you tried it, did you use it occasionally or regularly, and was it mostly for pain, nausea, or stress?",1
synth::absa::0::0007::0,,synthpost::absa::0::0007::0,0,cbd,"Has anyone with Sjogren’s tried cbd for dry mouth or the body aches that come with it? I’m not looking for a miracle, just curious whether the oil, gummies, or topicals made any noticeable difference. My rheumatologist didn’t really have much to say on it, so I’m trying to gather actual patient experiences before I spend money on another thing that sits in my bathroom cabinet.",1
synth::absa::0::0007::1,,synthpost::absa::0::0007::1,0,medical marijuana,"question for people with RA: has medical marijuana ever come up in a medication review with your rheum? i’m on methotrexate and hydroxychloroquine and mostly manage okay, but nights can still be rough when my hands and shoulders are flaring. i’m not asking if it’s good or bad, just wondering how folks bring it up, whether they needed paperwork, and if anyone ran into issues with other meds.",1
synth::absa::0::0007::2,,synthpost::absa::0::0007::2,0,cannabis,"i have lupus and live in a state where cannabis is legal, so i’ve been reading up on it a little. i’m confused about the different forms more than anything else—edibles, tinctures, vape, cream, whatever. if you’ve tried any of those for stiffness or sleep, did one seem easier to tolerate than the others? i’m mainly trying to understand what people actually use day to day.",1
synth::absa::0::0007::3,,synthpost::absa::0::0007::3,0,thc,"anyone here use thc at night for pain and muscle spasms? i’ve got ankylosing spondylitis and sometimes the pain is less about the joint itself and more about not being able to relax enough to sleep. i’m not sure what dose people start with or how long it tends to last. mostly just looking for real-world experiences, especially from people who are also on biologics.",1
synth::absa::0::0007::4,,synthpost::absa::0::0007::4,0,weed,"Weed question from someone newly diagnosed with psoriatic arthritis: does it interfere with labs or with the way you feel on NSAIDs? my doctor was fine with me asking about supplements but i forgot to mention anything related to weed during the appointment. i’m still figuring out what is flare pain, what is stiffness, and what is just me being exhausted all the time, so i’m collecting info before my next visit.",1
synth::absa::0::0008::0,,synthpost::absa::0::0008::0,0,cbd,"hi all, quick question for people with sjogren's or ra. i've seen a lot of posts about cbd gummies and tinctures for stiffness and sleep, but i'm not sure what actually makes sense with all the meds i'm already on. i'm on methotrexate and hydroxychloroquine and just trying to be careful about interactions. if anyone has asked their rheum about cbd, what did they say? i'm mostly looking for info, not really trying to start anything specific yet.",1
synth::absa::0::0008::1,,synthpost::absa::0::0008::1,0,cannabis,"does anyone have any experience using cannabis for appetite issues during a flare? i’ve been losing weight because food just sounds awful lately and the nausea from my meds isn’t helping. i’m not asking if it’s a miracle or anything, just wondering what people have actually noticed and whether it was worth bringing up with their doctor. i have a follow-up next month and want to ask the right questions.",1
synth::absa::0::0008::2,,synthpost::absa::0::0008::2,0,medical marijuana,"newly diagnosed with psoriatic arthritis and my joint pain has been all over the place, especially mornings. a friend suggested medical marijuana but i honestly know almost nothing about the process. if someone has gone that route, did you need a specialist note or was your primary enough? also curious if it was mostly useful for sleep, pain, or just taking the edge off. trying to figure out what is realistic before i spend money on the card.",1
synth::absa::0::0008::3,,synthpost::absa::0::0008::3,0,thc,"has anyone here ever compared thc edibles to topical stuff for hand pain? i’m dealing with tendon pain and swelling in both wrists and can’t really smoke where i live, so edibles seem like the only option. i’m not looking for a hard recommendation, just wondering what kind of timing people usually see and whether it tends to help more with night pain or daytime stiffness. thanks if anyone has any actual experience.",1
synth::absa::0::0008::4,,synthpost::absa::0::0008::4,0,weed,"i know this is probably a basic question, but is weed something you have to mention every time before a procedure or sedation? i have a colonoscopy coming up and i don’t want to mess anything up by leaving it out. i use it occasionally when my joints are bad, nothing daily, and i’m just trying to be honest with the anesthesiologist. if anyone has gone through this with a rheumatology diagnosis, i’d appreciate hearing how you handled it.",1
synth::absa::0::0009::0,,synthpost::absa::0::0009::0,0,cbd,"hi everyone, i’m new here and still figuring out what actually helps on the rough days. my rheumatologist mentioned i could try cbd for sleep and muscle stiffness, but i’ve never used it before and i’m a little lost on where to even start. are people usually taking tinctures, gummies, or something else? i’m not looking for miracles, just trying to understand what’s out there before i buy anything.",1
synth::absa::0::0009::1,,synthpost::absa::0::0009::1,0,medical marijuana,"has anyone had to deal with paperwork for medical marijuana after getting diagnosed with ra? my state makes the process kind of confusing and i’m not sure whether my rheum will even fill out the form. i’m not asking whether it’s good or bad, just wondering what the appointment/approval process looked like for other people and how long it took.",1
synth::absa::0::0009::2,,synthpost::absa::0::0009::2,0,thc,"i’ve been keeping a symptom journal since starting a new dmard, and one thing i noticed is that my sleep is worse on nights when my pain is up. a friend suggested a low-dose thc edible, but i don’t know much about dosage or timing and would rather not guess. if anyone has used thc for nighttime pain/sleep, what form did you try and did you have to experiment a lot before finding a routine?",1
synth::absa::0::0009::3,,synthpost::absa::0::0009::3,0,cannabis,"my primary care doctor asked if i was using cannabis because of the nausea i get from meds, and i realized i know basically nothing about how people with autoimmune stuff talk about it with their doctors. i’m not looking for a debate, just practical info. do you usually bring it up directly, or wait until they ask? any tips for being honest without making the appointment weird would be appreciated.",1
synth::absa::0::0009::4,,synthpost::absa::0::0009::4,0,weed,"tiny vent/question: i’m having one of those weeks where every little thing hurts and i’m trying to plan around work, errands, and an upcoming infusion. a coworker mentioned weed as something that helped them with stiffness, but i haven’t used it in years and i’m not sure what’s reasonable to expect. for those of you who use weed, do you treat it more like occasional backup relief or something you schedule around flare days?",1
synth::absa::0::0010::0,,synthpost::absa::0::0010::0,0,cbd,"has anyone here asked their rheumatologist about cbd for morning stiffness? i'm not looking for a miracle cure or anything, just trying to figure out whether it actually interacts with methotrexate or hydroxychloroquine. i keep seeing mixed info online and wanted to hear real experiences from people with ra or lupus.",1
synth::absa::0::0010::1,,synthpost::absa::0::0010::1,0,cannabis,"i'm doing a little reading on pain options for sjogren's and keep running into cannabis in patient forums. does anybody know if there are any decent studies on cannabis and fatigue/joint pain, or is it still mostly anecdotal? i'm trying to stay cautious and just get a better sense of the evidence.",1
synth::absa::0::0010::2,,synthpost::absa::0::0010::2,0,medical marijuana,"my primary care doctor mentioned medical marijuana might be something to discuss for sleep and pain, but i have no idea what that process looks like in an autoimmune disease case. for those of you who went through it, did your rheumatology team have an opinion, or was it basically handled outside the specialty clinic?",1
synth::absa::0::0010::3,,synthpost::absa::0::0010::3,0,thc,"question for anyone with inflammatory arthritis: did thc make it hard to tell whether it was helping the pain or just making me too sleepy to notice it? i'm not against trying it, i just want to know what people look out for when they test products and how they keep track of effects.",1
synth::absa::0::0010::4,,synthpost::absa::0::0010::4,0,weed,"i saw a discussion about weed and autoimmune symptoms in another group and wondered if anyone here has brought it up with their doctor. i'm dealing with a lot of stiffness in the evenings and am trying to compare options, but i'm mostly looking for basic info on what people have actually used and how it fit around their meds.",1
synth::absa::0::0011::0,,synthpost::absa::0::0011::0,0,cbd,"hi all, quick question for the group. i have seronegative ra and lately my hands and wrists have been flaring up after work. my rheum suggested staying on my current meds, but i’m trying to figure out what to add for the bad evenings. has anyone here used cbd topicals or gummies alongside dmards, and if so did you notice anything at all? i’m mostly trying to understand what people actually found helpful vs what was just marketing. thanks.",1
synth::absa::0::0011::1,,synthpost::absa::0::0011::1,0,medical marijuana,"newly diagnosed with psoriatic arthritis and still in the stage of reading everything i can find. one thing that keeps coming up is medical marijuana, but i honestly don’t know much about it and my doctor hasn’t brought it up. for anyone who’s tried it, was it mainly for sleep, pain, appetite, or something else? i’m not looking for a miracle, just trying to compare options before my next appointment.",1
synth::absa::0::0011::2,,synthpost::absa::0::0011::2,0,thc,"i’ve got lupus and a very stubborn mix of joint pain and nausea whenever i’m in a flare. my state has a dispensary nearby and i keep seeing products with thc in them, but i’m not sure how people usually approach dosing. does anyone use thc at night only, or during flares only? just trying to learn what others do, since i’ve never tried it myself.",1
synth::absa::0::0011::3,,synthpost::absa::0::0011::3,0,weed,"random question from someone with ankylosing spondylitis: has weed ever interfered with any of your meds or labs? i’m not asking about legality, just practical stuff. i’ve seen people mention it in comments here and there, and i’m curious whether it was something they used occasionally or if it became part of a routine. would appreciate any experiences, good or bad.",1
synth::absa::0::0011::4,,synthpost::absa::0::0011::4,0,cannabis,"hello everyone, i have sjogren’s and small fiber neuropathy and am constantly bouncing between fatigue, dry mouth, and weird burning pain in my feet. i’m compiling a list of things to ask my rheumatologist about, and cannabis keeps coming up in my searches. if you’ve discussed it with your doctor, what kind of questions did you ask? i’m mainly trying to have an informed conversation rather than just guessing my way through it.",1
synth::absa::0::0012::0,,synthpost::absa::0::0012::0,0,cbd,"quick question for anyone with ra: has cbd actually done anything for your morning stiffness? my rheum okayed me to ask around, but i'm not looking for miracle stories or scare stories, just what people noticed in real life. i already take my regular meds and i'm mainly curious whether cbd was worth trying for sleep or pain tracking.",1
synth::absa::0::0012::1,,synthpost::absa::0::0012::1,0,cannabis,"hi all, i'm newly diagnosed with psoriatic arthritis and still figuring out what helps on flare days. a friend mentioned cannabis gummies, but i don't really know how they compare to the usual otc stuff. if you've used cannabis alongside dmards, did it change anything for you or was it basically a wash?",1
synth::absa::0::0012::2,,synthpost::absa::0::0012::2,0,medical marijuana,"has anyone here gotten a prescription for medical marijuana for chronic joint pain? i'm in the process of switching rheumatologists, and i'm trying to understand what that conversation even looks like. not asking whether it 'works for everyone' or anything like that, just wondering how people brought it up and what form they were offered.",1
synth::absa::0::0012::3,,synthpost::absa::0::0012::3,0,THC,"i'm trying to keep a simple symptom log for my lupus and want to include everything i'm taking, including thc edibles that my partner suggested i ask my doctor about. for those who use them, do you notice anything specific i should be tracking, like sleep, nausea, or next-day brain fog? mostly gathering info right now.",1
synth::absa::0::0012::4,,synthpost::absa::0::0012::4,0,weed,"weird question maybe, but does weed interfere with anyone's appetite when they're already dealing with medication side effects? i have ankylosing spondylitis and sometimes the pain meds make me queasy, so i'm just collecting experiences before i decide whether to mention it at my next appointment. no big agenda, just trying to understand what others have run into.",1
synth::absa::0::0013::0,,synthpost::absa::0::0013::0,0,cbd,"has anyone here used cbd cream for hand pain from ra? i'm not looking for miracles, just wondering if it actually does anything for stiffness in the morning or if it mostly just feels nice for a bit. my rheumatologist is fine with me trying topical stuff, but i don't want to waste money on something that won't help at all. if you use cbd, what kind do you buy and how often do you apply it?",1
synth::absa::0::0013::1,,synthpost::absa::0::0013::1,0,marijuana,"quick question for people with lupus: does marijuana seem to affect your appetite or stomach symptoms in a noticeable way? i'm not asking about smoking vs edibles, just in general. i've been dealing with random nausea during flares and my friend mentioned it, but i'm trying to get a sense of whether it's even worth bringing up at my next appointment.",1
synth::absa::0::0013::2,,synthpost::absa::0::0013::2,0,thc,"my doctor recently changed my meds for psoriatic arthritis and i'm trying to sort out what helps with sleep now. i'm seeing a lot of talk online about thc gummies for pain and rest, but i don't know much about them and i'm not looking to mix things up without asking first. has anyone had issues with thc making you groggy the next day or interfering with other meds?",1
synth::absa::0::0013::3,,synthpost::absa::0::0013::3,0,medical marijuana,"i'm in the process of getting a medical marijuana card because my state finally made it possible, but i'm still a little lost on how the whole thing works for autoimmune stuff. mainly wondering if people use it more for pain, sleep, or appetite, and whether dispensary staff usually understand rheum conditions at all. any pointers before i make the appointment would be appreciated.",1
synth::absa::0::0013::4,,synthpost::absa::0::0013::4,0,weed,"my lower back has been brutal lately with ankylosing spondylitis, especially after sitting through work meetings all day. i keep seeing mixed opinions about weed and inflammation, so i'm curious what people here have actually noticed in real life. not looking for anyone to tell me what i should do, just trying to hear some experiences from others dealing with the same kind of pain.",1
synth::absa::0::0014::0,,synthpost::absa::0::0014::0,0,cbd,"anyone here use cbd for morning stiffness? i'm trying to figure out if it does anything noticeable for joint pain or if it's mostly just a calming thing. my rheum is fine with me looking into it, but i don't want to waste money on a product that ends up doing nothing for me. if you tried it, did you notice any difference in sleep, pain, or anxiety, and was it better as a tincture, gummies, or topical?",1
synth::absa::0::0014::1,,synthpost::absa::0::0014::1,0,medical marijuana,"i have an appointment next month to talk about medical marijuana because my doctor said it might be worth discussing alongside my current meds. i'm not looking for miracles, just wondering what people asked about at the evaluation and whether the process was straightforward. if anyone has experience using it for chronic inflammation or sleep, i'd be curious how it fit in with the rest of your treatment plan.",1
synth::absa::0::0014::2,,synthpost::absa::0::0014::2,0,thc,"quick question for people who use thc products and are on dmards: do you take them at the same time as your meds or keep them separate? i'm mostly asking because i have a tincture i've been considering for evenings, but i don't know if timing matters or if it's just personal preference. any practical tips would help.",1
synth::absa::0::0014::3,,synthpost::absa::0::0014::3,0,weed,"my partner suggested i ask here before i try anything new. i have been dealing with flare-related nausea and a lot of fatigue, and i'm trying to decide whether weed is something i should even bring up with my doctor or if it's just one of those things people experiment with on their own. not asking for medical advice, just wondering what kinds of questions you all asked before trying it and whether there were any concerns about interactions.",1
synth::absa::0::0014::4,,synthpost::absa::0::0014::4,0,cannabis,"does cannabis tend to be more helpful for pain, sleep, or appetite in your experience? i see people mention it for all three, but the replies are all over the place and i'm trying to understand what it actually seems to do for autoimmune symptoms. if you use it, what form did you start with and did your doctor have any opinion on it?",1
synth::absa::0::0015::0,,synthpost::absa::0::0015::0,0,cbd,"quick question for people with autoimmune arthritis: has anyone had their rheumatologist actually ok cbd for morning stiffness? i’m on hydroxychloroquine and naproxen, and i’m trying to keep my routine simple because i already take enough pills. not asking for a miracle, just wondering if cbd was worth adding or if it didn’t do much either way. i’ve seen so many mixed reviews that i can’t tell what’s hype and what’s not.",1
synth::absa::0::0015::1,,synthpost::absa::0::0015::1,0,medical marijuana,"my gp brought up medical marijuana as an option for sleep since my ra pain keeps waking me up around 3am. i’m not looking to get blasted, just trying to get through the night and function at work the next day. if you’ve used medical marijuana for sleep, did you notice any difference in pain, or was it mostly just sedation? also curious if it played weird with your other meds.",1
synth::absa::0::0015::2,,synthpost::absa::0::0015::2,0,thc,"anyone here with lupus tried low-dose thc tinctures for nausea? i get pretty queasy after dinner on bad days and sometimes after prednisone, but i’m hesitant because i still have to drive and take care of my kids. i’m mostly trying to figure out what to expect, if anything. thc seems to be suggested a lot and i just want to know if it’s been useful for some people or if i should skip it.",1
synth::absa::0::0015::3,,synthpost::absa::0::0015::3,0,cannabis,"i’m in the uk and my consultant mentioned cannabis in passing during my last appointment for ankylosing spondylitis, but we didn’t get into details. i’m not even sure where to start with dosage, oil vs flower, or whether it’s typically used for pain or sleep. has anyone here discussed cannabis with their rheumatology team and gotten practical advice, or is it usually a trial-and-error situation?",1
synth::absa::0::0015::4,,synthpost::absa::0::0015::4,0,weed,"this is probably a dumb question, but how do you all talk about weed around doctors without sounding like you’re just trying to self-medicate everything? i have sjogren’s and the dry mouth plus joint pain are making me feel miserable some days. i’ve never used it before. i’m not opposed to it, just trying to understand whether it’s something people actually bring up in clinic or if it’s better left alone.",1
synth::absa::0::0016::0,,synthpost::absa::0::0016::0,0,cbd,"has anyone here asked their rheum about cbd for morning stiffness? i'm not looking for miracles, just trying to figure out if it's even worth bringing up at my next appointment. i have ra and i'm already on methotrexate + folic acid, plus naproxen when things are ugly. my main concern is whether cbd could mess with liver labs or make me too sleepy during the day. if anyone has a routine that didn't cause issues, i'd be interested in hearing how you approached the conversation with your doctor.",1
synth::absa::0::0016::1,,synthpost::absa::0::0016::1,0,cannabis,"i've seen a few people in this sub mention cannabis for sleep and pain, and i'm a little confused about how it fits in with biologics. i'm on humira for psoriatic arthritis and my sleep has been trash lately because of shoulder pain. not asking for a miracle cure, just wondering whether cannabis has been something your doctor was okay with, or if you had to adjust timing around other meds. any general experiences are helpful.",1
synth::absa::0::0016::2,,synthpost::absa::0::0016::2,0,marijuana,"quick question for those with lupus: did your rheumatologist have any concerns about marijuana and inflammation, or is it mostly treated like any other symptom management option? i don't smoke, but a friend keeps telling me to look into it for nighttime pain. i'm not against it or anything, i just don't know what the practical side looks like for someone already taking hydroxychloroquine and low-dose prednisone. curious how people even start that conversation.",1
synth::absa::0::0016::3,,synthpost::absa::0::0016::3,0,thc,"does anyone use thc topicals for joint pain? i've been trying diclofenac gel on my hands and wrists, but my knuckles are still pretty angry by evening. a local dispensary has a thc balm and i'm not sure if those products are mostly marketing or if people with inflammatory arthritis actually notice a difference. i don't want to spend a lot on something useless, but i'm open to hearing what has or hasn't worked for others.",1
synth::absa::0::0016::4,,synthpost::absa::0::0016::4,0,medical marijuana,"i live in a state where medical marijuana is an option, and my pcp mentioned it in passing when we were discussing pain control. i have sjogren's and a pretty stubborn cervical spine issue, so i'm trying to learn what the process is before i make any decisions. do you need documentation from the rheum, or is a pcp enough to get started? also wondering if it tends to be more helpful for sleep, nausea, or just general ache. just trying to get a realistic picture.",1
